countyid,countyname,name
3,Arges,Bratesti
3,Arges,Bratia-Berevoesti
3,Arges,Bratia-Ciomagesti
3,Arges,Brosteni-Aninoasa
3,Arges,Brosteni-Costesti
3,Arges,Bucov
3,Arges,Bucsenesti
3,Arges,Bucsenesti-Lotasi
3,Arges,Budeasa
3,Arges,Budeasa-Mare
3,Arges,Budeasa-Mica
3,Arges,Budisteni
3,Arges,Bughea-de-Jos
3,Arges,Bughea-de-Sus
3,Arges,Bujoi
3,Arges,Bujoreni
3,Arges,Bumbueni
3,Arges,Bunesti-Cotmeana
3,Arges,Bunesti-Malureni
3,Arges,Burdea
3,Arges,Burdesti
3,Arges,Buretesti
3,Arges,Burlusi
3,Arges,Burnesti
3,Arges,Buta
3,Arges,Buzoesti
3,Arges,Caldararu
3,Arges,Calinesti
3,Arges,Calotesti
3,Arges,Campulung-Muscel
3,Arges,Candesti
3,Arges,Capat
3,Arges,Capatanenii-Ungureni
3,Arges,Capu-Piscului
3,Arges,Carcesti
3,Arges,Carciumaresti
3,Arges,Carpenis
3,Arges,Carstieni
3,Arges,Catane
3,Arges,Catanele
3,Arges,Cateasca
3,Arges,Catunasi
3,Arges,Ceauresti
3,Arges,Ceausesti
3,Arges,Cepari
3,Arges,Ceparii-Pamanteni
3,Arges,Ceparii-Ungureni
3,Arges,Cepari-Poiana-Lacului
3,Arges,Cerbu
3,Arges,Cerbureni
3,Arges,Cersani
3,Arges,Cetateni
3,Arges,Chilii
3,Arges,Chiritesti-Suseni
3,Arges,Chiritesti-Uda
3,Arges,Chiritesti-Vedea
3,Arges,Chitani
3,Arges,Chitesti
3,Arges,Cicanesti
3,Arges,Ciesti
3,Arges,Ciobanesti
3,Arges,Ciobani
3,Arges,Ciocanai
3,Arges,Ciocanesti
3,Arges,Ciocanu
3,Arges,Ciocesti
3,Arges,Ciofrangeni
3,Arges,Ciolcesti
3,Arges,Ciomagesti
3,Arges,Ciresu
3,Arges,Cismea
3,Arges,Ciulnita
3,Arges,Ciupa-Manciulescu
3,Arges,Ciuresti
3,Arges,Clucereasa
3,Arges,Cocenesti
3,Arges,Cochinesti
3,Arges,Cocu
3,Arges,Colibasi
3,Arges,Colnic
3,Arges,Coltu
3,Arges,Contesti
3,Arges,Corbeni
3,Arges,Corbi
3,Arges,Corbsori
3,Arges,Cornatel
3,Arges,Cosaci
3,Arges,Coseri
3,Arges,Cosesti
3,Arges,Costesti
3,Arges,Costesti-Cotmeana
3,Arges,Costesti-Valsan
3,Arges,Costita
3,Arges,Coteasca
3,Arges,Cotenesti
3,Arges,Cotesti
3,Arges,Cotmeana
3,Arges,Cotmeana-Stolnici
3,Arges,Cotmenita
3,Arges,Cotu-Cuca
3,Arges,Cotu-Malului
3,Arges,Cotu-Uda
3,Arges,Crampotani
3,Arges,Crintesti
3,Arges,Crivatu
3,Arges,Crucisoara
3,Arges,Cuca
3,Arges,Cungrea
3,Arges,Curtea-de-Arges
3,Arges,Curteanca
3,Arges,Dambovicioara
3,Arges,Darmanesti
3,Arges,Davidesti
3,Arges,Deagu-de-Jos
3,Arges,Deagu-de-Sus
3,Arges,Dealu
3,Arges,Dealu-Bisericii
3,Arges,Dealu-Bradului
3,Arges,Dealu-Frumos
3,Arges,Dealu-Obejdeanului
3,Arges,Dealu-Orasului
3,Arges,Dealu-Padurii
3,Arges,Dealu-Tolcesii
3,Arges,Dealu-Viilor
3,Arges,Dealu-Viilor
3,Arges,Dedulesti
3,Arges,Diconesti
3,Arges,Dincani
3,Arges,Dinculesti
3,Arges,Doblea
3,Arges,Dobresti
3,Arges,Dobrogostea
3,Arges,Dobrotu
3,Arges,Dogari
3,Arges,Domnesti
3,Arges,Draganu
3,Arges,Draganu-Olteni
3,Arges,Draghescu
3,Arges,Draghicesti
3,Arges,Draghici
3,Arges,Dragolesti
3,Arges,Dragoslavele
3,Arges,Dumbrava
3,Arges,Dumbravesti
3,Arges,Dumiresti
3,Arges,Enculesti
3,Arges,Facaletesti
3,Arges,Fagetu
3,Arges,Falfani
3,Arges,Fantanea
3,Arges,Fata
3,Arges,Fedelesoiu
3,Arges,Florieni
3,Arges,Fratesti
3,Arges,Fratici
3,Arges,Furduesti
3,Arges,Furesti
3,Arges,Furnicosi
3,Arges,Gainusa
3,Arges,Galasesti-Budeasa
3,Arges,Galasesti-Suseni
3,Arges,Galcesti
3,Arges,Galesu
3,Arges,Galeteanu
3,Arges,Gamacesti
3,Arges,Ganesti
3,Arges,Gardinesti
3,Arges,Gaujani
3,Arges,Geamana
3,Arges,Giuclani
3,Arges,Glambocata
3,Arges,Glambocata-Deal
3,Arges,Glambocel
3,Arges,Glambocelu
3,Arges,Glambocu
3,Arges,Glavacioc
3,Arges,Gliganu-de-Jos
3,Arges,Gliganu-de-Sus
3,Arges,Glodu-Calinesti
3,Arges,Glodu-Leordeni
3,Arges,Godeni
3,Arges,Goia
3,Arges,Goleasca
3,Arges,Golesti-Balilesti
3,Arges,Golesti-Stefanesti
3,Arges,Goranesti
3,Arges,Gorani
3,Arges,Gorganu
3,Arges,Greaban
3,Arges,Greabanu
3,Arges,Grosani
3,Arges,Grosi
3,Arges,Gruiu-Cateasca
3,Arges,Gruiu-Nucsoara
3,Arges,Gura-Pravat
3,Arges,Gura-Vaii
3,Arges,Harsesti
3,Arges,Hartiesti
3,Arges,Hintesti
3,Arges,Huluba
3,Arges,Humele
3,Arges,Ianculesti
3,Arges,Ioanicesti
3,Arges,Ionesti
3,Arges,Izbasesti
3,Arges,Izvorani
3,Arges,Izvoru
3,Arges,Izvoru-de-Jos
3,Arges,Izvoru-de-Sus
3,Arges,Jgheaburi
3,Arges,Jugur
3,Arges,Jupanesti
3,Arges,Laceni
3,Arges,Lacurile
3,Arges,Laicai
3,Arges,Langesti
3,Arges,Lapusani
3,Arges,Launele-de-Sus
3,Arges,Lazaresti-Mosoaia
3,Arges,Lazaresti
3,Arges,Leicesti
3,Arges,Lentea
3,Arges,Leordeni
3,Arges,Leresti
3,Arges,Lesile
3,Arges,Lespezi
3,Arges,Lintesti
3,Arges,Lipia
3,Arges,Livezeni
3,Arges,Loturi
3,Arges,Lucieni
3,Arges,Luminile
3,Arges,Lunca
3,Arges,Lunca-Corbului
3,Arges,Lunca-Gartii
3,Arges,Lungani
3,Arges,Lungulesti
3,Arges,Lupueni
3,Arges,Macai
3,Arges,Malu-Barla
3,Arges,Malu-Godeni
3,Arges,Malureni
3,Arges,Malu-Vanat
3,Arges,Mancioiu
3,Arges,Mandra
3,Arges,Manesti
3,Arges,Manicesti
3,Arges,Maracineni
3,Arges,Mares
3,Arges,Marghia-de-Jos
3,Arges,Marghia-de-Sus
3,Arges,Martalogi
3,Arges,Martesti
3,Arges,Matau
3,Arges,Mavrodolu
3,Arges,Merisani
3,Arges,Metofu
3,Arges,Mica
3,Arges,Micesti
3,Arges,Miercani
3,Arges,Mihaesti
3,Arges,Mioarele
3,Arges,Mioarele-Cicanesti
3,Arges,Mioveni
3,Arges,Mirosi
3,Arges,Moara-Mocanului
3,Arges,Mogosesti
3,Arges,Moraresti
3,Arges,Morasti
3,Arges,Mosoaia
3,Arges,Mosteni-Greci
3,Arges,Mozaceni
3,Arges,Mozacenii-Vale
3,Arges,Mozacu
3,Arges,Musatesti
3,Arges,Muscel
3,Arges,Mustatesti
3,Arges,Namaesti
3,Arges,Negesti
3,Arges,Negrasi
3,Arges,Negreni
3,Arges,Negresti
3,Arges,Nejlovelu
3,Arges,Nigrisoara
3,Arges,Noaptes
3,Arges,Nucsoara
3,Arges,Oarja
3,Arges,Odaeni
3,Arges,Oestii-Pamanteni
3,Arges,Oestii-Ungureni
3,Arges,Ogrezea
3,Arges,Opresti
3,Arges,Orodel
3,Arges,Otelu
3,Arges,Pacioiu
3,Arges,Padureni
3,Arges,Padureti
3,Arges,Paduroiu-din-Deal
3,Arges,Paduroiu-din-Vale
3,Arges,Palanga
3,Arges,Paltenu
3,Arges,Paraschivesti
3,Arges,Parvu-Rosu
3,Arges,Patuleni
3,Arges,Pauleasca-Malureni
3,Arges,Pauleasca-Micesti
3,Arges,Pauleni
3,Arges,Paunesti
3,Arges,Petresti
3,Arges,Piatra-Bradulet
3,Arges,Piatra-Ciofrangeni
3,Arges,Piatra-Stoenesti
3,Arges,Pielesti
3,Arges,Pietroasa
3,Arges,Pietrosani
3,Arges,Piscani
3,Arges,Pitesti
3,Arges,Pitigaia
3,Arges,Pitoi
3,Arges,Podeni
3,Arges,Podisoru
3,Arges,Podu-Brosteni
3,Arges,Podu-Dambovitei
3,Arges,Poduri
3,Arges,Poiana-Lacului
3,Arges,Poienarei
3,Arges,Poienari-Corbeni
3,Arges,Poienarii-de-Arges
3,Arges,Poienarii-de-Muscel
3,Arges,Poienari
3,Arges,Poienita
3,Arges,Pojorata
3,Arges,Popesti
3,Arges,Popesti-Cocu
3,Arges,Popesti-Sapata
3,Arges,Priboaia
3,Arges,Priboieni
3,Arges,Priseaca
3,Arges,Prislopu-Mare
3,Arges,Prislopu-Mic
3,Arges,Prodani
3,Arges,Prosia
3,Arges,Purcareni-Micesti
3,Arges,Purcareni-Popesti
3,Arges,Putina
3,Arges,Raca
3,Arges,Rachitele-de-Jos
3,Arges,Rachitele-de-Sus
3,Arges,Racovita
3,Arges,Radesti
3,Arges,Radu-Negru
3,Arges,Radutesti
3,Arges,Rajletu-Govora
3,Arges,Rancaciov
3,Arges,Ratesti
3,Arges,Ratoi
3,Arges,Recea
3,Arges,Recea-Cateasca
3,Arges,Redea
3,Arges,Retevoiesti
3,Arges,Robaia
3,Arges,Rociu
3,Arges,Rogojina
3,Arges,Romana
3,Arges,Rotunda
3,Arges,Rucar
3,Arges,Rudeni-Mihaesti
3,Arges,Rudeni-Suici
3,Arges,Ruginoasa
3,Arges,Salatrucu
3,Arges,Salistea
3,Arges,Samaila
3,Arges,Samara
3,Arges,Sandulesti
3,Arges,Sapata
3,Arges,Sapunari
3,Arges,Satic
3,Arges,Satu-Nou
3,Arges,Sboghitesti
3,Arges,Schiau
3,Arges,Schitu-Golesti
3,Arges,Schitu-Matei
3,Arges,Schitu-Scoicesti
3,Arges,Selareasca
3,Arges,Selari
3,Arges,Sendrulesti
3,Arges,Serbanesti
3,Arges,Serbanesti-Rociu
3,Arges,Serboeni
3,Arges,Silistea
3,Arges,Silisteni
3,Arges,Sinesti
3,Arges,Slamnesti
3,Arges,Slanic
3,Arges,Slatina
3,Arges,Slatioarele
3,Arges,Slobozia
3,Arges,Slobozia-Popesti
3,Arges,Slobozia-Stoenesti
3,Arges,Smei
3,Arges,Smeura
3,Arges,Spiridoni
3,Arges,Stalpeni
3,Arges,Stanesti
3,Arges,Stanicei
3,Arges,Starci
3,Arges,Stefan-cel-Mare
3,Arges,Stefanesti
3,Arges,Stefanestii-Noi
3,Arges,Stefanesti-Suseni
3,Arges,Stejari
3,Arges,Stoenesti
3,Arges,Stolnici
3,Arges,Strambeni
3,Arges,Strambeni-Suseni
3,Arges,Stroesti
3,Arges,Suici
3,Arges,Surdulesti
3,Arges,Suseni
3,Arges,Suseni-Bogati
3,Arges,Suslanesti
3,Arges,Teiu
3,Arges,Teodoresti
3,Arges,Tiganesti
3,Arges,Tigveni
3,Arges,Tigveni-Ratesti
3,Arges,Titesti
3,Arges,Tomsanca
3,Arges,Tomulesti
3,Arges,Toplita
3,Arges,Topoloveni
3,Arges,Turburea
3,Arges,Turcesti
3,Arges,Tutana
3,Arges,Tutulesti
3,Arges,Uda
3,Arges,Udeni-Zavoi
3,Arges,Uiasca
3,Arges,Uleni
3,Arges,Ulita
3,Arges,Ungheni
3,Arges,Ungureni-Bradulet
3,Arges,Ungureni
3,Arges,Urechesti
3,Arges,Urlucea
3,Arges,Urlueni
3,Arges,Urluiesti
3,Arges,Ursoaia
3,Arges,Vacarea
3,Arges,Valcelele
3,Arges,Valea-Badenilor
3,Arges,Valea-Bradului
3,Arges,Valea-Brazilor
3,Arges,Valea-Calului
3,Arges,Valea-Cetatuia
3,Arges,Valea-Corbului
3,Arges,Valea-Cucii
3,Arges,Valea-Danului
3,Arges,Valea-Faurului
3,Arges,Valea-Hotarului
3,Arges,Valea-Iasului
3,Arges,Valea-Indarat
3,Arges,Valea-lui-Enache
3,Arges,Valea-lui-Mas
3,Arges,Valea-Magurei
3,Arges,Valea-Manastirii
3,Arges,Valea-Mare
3,Arges,Valea-Mare-Bratia
3,Arges,Valea-Mare-Podgoria
3,Arges,Valea-Mare-Pravat
3,Arges,Valea-Marului
3,Arges,Valea-Muscelului
3,Arges,Valea-Nandrii
3,Arges,Valea-Nenii
3,Arges,Valea-Pechii
3,Arges,Valea-Popii
3,Arges,Valea-Popii-Priboieni
3,Arges,Valea-Rizii
3,Arges,Valea-Rumanestilor
3,Arges,Valea-Silistii
3,Arges,Valea-Stanii
3,Arges,Valea-Uleiului
3,Arges,Valea-Ursului
3,Arges,Valeni
3,Arges,Valeni-Podgoria
3,Arges,Valsanesti
3,Arges,Varloveni
3,Arges,Varsesti
3,Arges,Varzaroaia
3,Arges,Varzaru
3,Arges,Vata
3,Arges,Vedea
3,Arges,Vernesti
3,Arges,Vetisoara
3,Arges,Viisoara
3,Arges,Vladesti
3,Arges,Vladesti-Tigveni
3,Arges,Vladuta
3,Arges,Vlascuta
3,Arges,Voinesti
3,Arges,Vonigeasa
3,Arges,Voroveni
3,Arges,Vranesti
3,Arges,Vulpesti
3,Arges,Vulturesti
3,Arges,Zamfiresti-Cepari
3,Arges,Zamfiresti
3,Arges,Zarnesti
3,Arges,Zavoi
3,Arges,Zgripcesti
3,Arges,Zidurile
3,Arges,Zigoneni
3,Arges,Zuvelcati
4,Bacau,Agas
4,Bacau,Albele
4,Bacau,Antohesti
4,Bacau,Apa-Asau
4,Bacau,Ardeoani
4,Bacau,Arini
4,Bacau,Asau
4,Bacau,Bacau
4,Bacau,Bacioiu
4,Bacau,Baclesti
4,Bacau,Bahna
4,Bacau,Bahnaseni
4,Bacau,Baimac
4,Bacau,Balaia
4,Bacau,Balaneasa
4,Bacau,Balanesti
4,Bacau,Balca
4,Bacau,Balcani
4,Bacau,Balotesti
4,Bacau,Baltata
4,Bacau,Balusa
4,Bacau,Banca
4,Bacau,Barati
4,Bacau,Barboasa
4,Bacau,Barcana
4,Bacau,Barna
4,Bacau,Barnesti
4,Bacau,Barsanesti
4,Bacau,Bartasesti
4,Bacau,Barzulesti
4,Bacau,Basasti
4,Bacau,Bazga
4,Bacau,Belciuneasa
4,Bacau,Beleghet
4,Bacau,Benesti
4,Bacau,Berbinceni
4,Bacau,Beresti
4,Bacau,Beresti-Bistrita
4,Bacau,Beresti-Tazlau
4,Bacau,Berzunti
4,Bacau,Bibiresti
4,Bacau,Bijghir
4,Bacau,Blaga
4,Bacau,Blagesti
4,Bacau,Blidari
4,Bacau,Boanta
4,Bacau,Bobos
4,Bacau,Bodeasa
4,Bacau,Bogata
4,Bacau,Bogdana
4,Bacau,Bogdanesti
4,Bacau,Bogdanesti
4,Bacau,Bogdanesti-Traian
4,Bacau,Bogdan-Voda
4,Bacau,Boistea
4,Bacau,Boistea-de-Jos
4,Bacau,Bolatau
4,Bacau,Bolovanis
4,Bacau,Borsani
4,Bacau,Borzesti
4,Bacau,Bosia
4,Bacau,Bosoteni
4,Bacau,Bostanesti
4,Bacau,Bota
4,Bacau,Botesti
4,Bacau,Brad
4,Bacau,Brad-Filipeni
4,Bacau,Brad-Negri
4,Bacau,Bratesti
4,Bacau,Bratila
4,Bacau,Brusturoasa
4,Bacau,Buchila
4,Bacau,Buciumi
4,Bacau,Bucsa
4,Bacau,Bucsesti
4,Bacau,Buda-Berzunti
4,Bacau,Buda-Blagesti
4,Bacau,Buda-Rachitoasa
4,Bacau,Budesti
4,Bacau,Buhocel
4,Bacau,Buhoci
4,Bacau,Buhusi
4,Bacau,Burdusaci
4,Bacau,Buruienis
4,Bacau,Buruienisu-de-Sus
4,Bacau,Cabesti
4,Bacau,Cadaresti
4,Bacau,Caiuti
4,Bacau,Calapodesti
4,Bacau,Calcai
4,Bacau,Calinesti
4,Bacau,Calini
4,Bacau,Calugareni
4,Bacau,Camenca
4,Bacau,Campeni
4,Bacau,Capata
4,Bacau,Capotesti
4,Bacau,Caraclau
4,Bacau,Carligi
4,Bacau,Casin
4,Bacau,Cauia
4,Bacau,Cerdac
4,Bacau,Cernu
4,Bacau,Cetatuia
4,Bacau,Chetreni
4,Bacau,Chetris
4,Bacau,Chicerea
4,Bacau,Chilia-Benei
4,Bacau,Chiticeni
4,Bacau,Ciobanus
4,Bacau,Ciresoaia
4,Bacau,Ciucani
4,Bacau,Ciughes
4,Bacau,Ciumasi
4,Bacau,Ciuturesti
4,Bacau,Cleja
4,Bacau,Climesti
4,Bacau,Cociu
4,Bacau,Colonesti
4,Bacau,Coman
4,Bacau,Comanesti
4,Bacau,Contesti
4,Bacau,Corbasca
4,Bacau,Cornatel
4,Bacau,Cornatelu
4,Bacau,Cornesti
4,Bacau,Cornet
4,Bacau,Cornii-de-Jos
4,Bacau,Cornii-de-Sus
4,Bacau,Cosnea
4,Bacau,Costei
4,Bacau,Coteni
4,Bacau,Cotofanesti
4,Bacau,Cotu-Grosului
4,Bacau,Cotumba
4,Bacau,Craiesti
4,Bacau,Crihan
4,Bacau,Cuchinis
4,Bacau,Cucova
4,Bacau,Cucuieti-Dofteana
4,Bacau,Cucuieti-Solont
4,Bacau,Curita
4,Bacau,Dadesti
4,Bacau,Damienesti
4,Bacau,Danaila
4,Bacau,Darmaneasca
4,Bacau,Darmanesti
4,Bacau,Dealu-Mare
4,Bacau,Dealu-Morii
4,Bacau,Dealu-Perjului
4,Bacau,Deleni
4,Bacau,Diaconesti
4,Bacau,Dienet
4,Bacau,Dofteana
4,Bacau,Dorneni-Plopana
4,Bacau,Dorneni-Vultureni
4,Bacau,Dorofei
4,Bacau,Dospinesti
4,Bacau,Dragesti
4,Bacau,Dragesti-Tatarasti
4,Bacau,Dragomir
4,Bacau,Dragugesti
4,Bacau,Dragusani
4,Bacau,Dumbrava-Beres
4,Bacau,Dumbrava-Gura-Vaii
4,Bacau,Dumbrava
4,Bacau,Enachesti
4,Bacau,Faget
4,Bacau,Fagetel
4,Bacau,Fagetu-de-Sus
4,Bacau,Faghieni
4,Bacau,Fantanele-Hemeius
4,Bacau,Fantanele-Motoseni
4,Bacau,Faraoani
4,Bacau,Farcasa
4,Bacau,Ferestrau-Oituz
4,Bacau,Fichitesti
4,Bacau,Filipeni
4,Bacau,Filipesti
4,Bacau,Filipesti
4,Bacau,Floresti-Caiuti
4,Bacau,Floresti-Huruiesti
4,Bacau,Floresti-Scorteni
4,Bacau,Frumoasa
4,Bacau,Frumuselu
4,Bacau,Fruntesti
4,Bacau,Fulgeris
4,Bacau,Fundatura
4,Bacau,Fundatura-Rachitoasa
4,Bacau,Fundeni
4,Bacau,Fundoaia
4,Bacau,Fundu-Racaciuni
4,Bacau,Fundu-Tutovei
4,Bacau,Fundu-Vaii
4,Bacau,Furnicari
4,Bacau,Gaiceana
4,Bacau,Galbeni-Filipesti
4,Bacau,Galbeni
4,Bacau,Galeri
4,Bacau,Garla-Anei
4,Bacau,Garleni
4,Bacau,Garlenii-de-Sus
4,Bacau,Gasteni
4,Bacau,Gazarie
4,Bacau,Gheorghe-Doja
4,Bacau,Gherdana
4,Bacau,Ghilavesti
4,Bacau,Ghimes
4,Bacau,Ghimes-Faget
4,Bacau,Ghionoaia
4,Bacau,Gioseni
4,Bacau,Giurgeni
4,Bacau,Giurgioana
4,Bacau,Glavanesti
4,Bacau,Glodisoarele
4,Bacau,Godinestii-de-Jos
4,Bacau,Godinestii-de-Sus
4,Bacau,Goioasa
4,Bacau,Gorghesti
4,Bacau,Gradesti
4,Bacau,Grigoreni
4,Bacau,Gura-Craiesti
4,Bacau,Gura-Vaii
4,Bacau,Gura-Vaii-Racova
4,Bacau,Gutinas
4,Bacau,Haghiac-Dofteana
4,Bacau,Haghiac-Rachitoasa
4,Bacau,Haineala
4,Bacau,Halmacioaia
4,Bacau,Hanganesti
4,Bacau,Hanta
4,Bacau,Harja
4,Bacau,Harlesti
4,Bacau,Helegiu
4,Bacau,Heltiu
4,Bacau,Hemeius
4,Bacau,Hemieni
4,Bacau,Hertioana-de-Jos
4,Bacau,Hertioana-Razesi
4,Bacau,Holt
4,Bacau,Horgesti
4,Bacau,Huruiesti
4,Bacau,Hutu
4,Bacau,Iaz
4,Bacau,Iliesi
4,Bacau,Itcani
4,Bacau,Itesti
4,Bacau,Izvoru-Berheciului
4,Bacau,Lapos
4,Bacau,Larga
4,Bacau,Larguta
4,Bacau,Lehancea
4,Bacau,Leontinesti
4,Bacau,Lespezi
4,Bacau,Letea-Veche
4,Bacau,Lichitiseni
4,Bacau,Lilieci
4,Bacau,Lipova
4,Bacau,Livezi
4,Bacau,Ludasi
4,Bacau,Luizi-Calugara
4,Bacau,Lunca-Asau
4,Bacau,Lunca-Dochiei
4,Bacau,Luncani
4,Bacau,Lupesti
4,Bacau,Magazia
4,Bacau,Magiresti
4,Bacau,Magla
4,Bacau,Magura
4,Bacau,Malosu
4,Bacau,Manastirea-Casin
4,Bacau,Marascu
4,Bacau,Marasti
4,Bacau,Marcesti
4,Bacau,Marginea-Buhusi
4,Bacau,Marginea-Oituz
4,Bacau,Margineni
4,Bacau,Marvila
4,Bacau,Mateiesti
4,Bacau,Medeleni
4,Bacau,Milestii-de-Jos
4,Bacau,Milestii-de-Sus
4,Bacau,Misihanesti
4,Bacau,Moinesti
4,Bacau,Motoc
4,Bacau,Motocesti
4,Bacau,Motoseni
4,Bacau,Movilita
4,Bacau,Muncelu
4,Bacau,Nadisa
4,Bacau,Nanesti
4,Bacau,Nastaseni
4,Bacau,Nazarioaia
4,Bacau,Negoiesti
4,Bacau,Negreni
4,Bacau,Negri
4,Bacau,Negulesti
4,Bacau,Neguseni
4,Bacau,Nicolae-Balcescu
4,Bacau,Nicoresti
4,Bacau,Obarsia
4,Bacau,Ocheni
4,Bacau,Odobesti
4,Bacau,Oituz
4,Bacau,Oncesti
4,Bacau,Oncestii-Vechi
4,Bacau,Onesti
4,Bacau,Oniscani
4,Bacau,Oprisesti
4,Bacau,Orasa
4,Bacau,Orbeni
4,Bacau,Osebiti
4,Bacau,Otelesti
4,Bacau,Padureni
4,Bacau,Padureni-Filipeni
4,Bacau,Padureni-Izvor
4,Bacau,Padureni-Margineni
4,Bacau,Pagubeni
4,Bacau,Pajistea
4,Bacau,Palanca
4,Bacau,Paltinata
4,Bacau,Paltinis
4,Bacau,Pancesti
4,Bacau,Pancesti
4,Bacau,Parau-Boghii
4,Bacau,Parava
4,Bacau,Pargaresti
4,Bacau,Parincea
4,Bacau,Parjol
4,Bacau,Parvulesti
4,Bacau,Perchiu
4,Bacau,Petresti
4,Bacau,Petricica
4,Bacau,Plopana
4,Bacau,Plopu-Darmanesti
4,Bacau,Plopu-Podu-Turcului
4,Bacau,Podei
4,Bacau,Podis
4,Bacau,Poduri
4,Bacau,Podu-Turcului
4,Bacau,Poglet
4,Bacau,Poiana-Colonesti
4,Bacau,Poiana-Livezi
4,Bacau,Poiana-Margineni
4,Bacau,Poiana-Motoseni
4,Bacau,Poiana-Negri
4,Bacau,Poiana-Negustorului
4,Bacau,Poiana-Sarata
4,Bacau,Poieni-Parincea
4,Bacau,Poieni-Rosiori
4,Bacau,Poieni-Targu-Ocna
4,Bacau,Popeni
4,Bacau,Popesti
4,Bacau,Popoiu
4,Bacau,Pradais
4,Bacau,Praja
4,Bacau,Prajesti-Magiresti
4,Bacau,Prajesti-Traian
4,Bacau,Prajoaia
4,Bacau,Pralea
4,Bacau,Preluci
4,Bacau,Prisaca
4,Bacau,Prohozesti
4,Bacau,Pustiana
4,Bacau,Putini
4,Bacau,Putredeni
4,Bacau,Racaciuni
4,Bacau,Racatau-de-Jos
4,Bacau,Racatau-Razesi
4,Bacau,Racauti
4,Bacau,Rachitis
4,Bacau,Rachitisu
4,Bacau,Rachitoasa
4,Bacau,Racova
4,Bacau,Racusana
4,Bacau,Radeana
4,Bacau,Radoaia
4,Bacau,Radomiresti
4,Bacau,Rastoaca
4,Bacau,Razesu
4,Bacau,Recea
4,Bacau,Reprivat
4,Bacau,Rogoaza
4,Bacau,Romanesti
4,Bacau,Rosiori
4,Bacau,Rotaria
4,Bacau,Runcu
4,Bacau,Rusenii-de-Sus
4,Bacau,Rusenii-Razesi
4,Bacau,Rusi-Ciutea
4,Bacau,Salatruc
4,Bacau,Sanduleni
4,Bacau,Sarata
4,Bacau,Sarata-Solont
4,Bacau,Sarbi
4,Bacau,Sascut
4,Bacau,Sascut-Sat
4,Bacau,Satu-Nou-Colonesti
4,Bacau,Satu-Nou-Lipova
4,Bacau,Satu-Nou-Oncesti
4,Bacau,Satu-Nou
4,Bacau,Satu-Nou-Parincea
4,Bacau,Satu-Nou-Urechesti
4,Bacau,Saucesti
4,Bacau,Scariga
4,Bacau,Scarisoara
4,Bacau,Schineni-Sascut
4,Bacau,Schineni-Saucesti
4,Bacau,Schitu-Frumoasa
4,Bacau,Scorteni
4,Bacau,Scurta
4,Bacau,Scutaru
4,Bacau,Seaca
4,Bacau,Secuieni
4,Bacau,Sendresti
4,Bacau,Serbesti
4,Bacau,Serpeni
4,Bacau,Sesuri
4,Bacau,Siretu-Letea-Veche
4,Bacau,Siretu-Saucesti
4,Bacau,Slanic-Moldova
4,Bacau,Slobozia-Filipeni
4,Bacau,Slobozia-Noua
4,Bacau,Slobozia-Onesti
4,Bacau,Slobozia-Urechesti
4,Bacau,Soci
4,Bacau,Sohodol
4,Bacau,Sohodor
4,Bacau,Solont
4,Bacau,Somusca
4,Bacau,Spria
4,Bacau,Stanesti
4,Bacau,Stanisesti
4,Bacau,Stefan-cel-Mare
4,Bacau,Stefan-Voda
4,Bacau,Stejaru
4,Bacau,Straja
4,Bacau,Straminoasa
4,Bacau,Strugari
4,Bacau,Stufu
4,Bacau,Sulta
4,Bacau,Surina
4,Bacau,Tagara
4,Bacau,Tamasi
4,Bacau,Tamasoaia
4,Bacau,Tarata
4,Bacau,Tardenii-Mari
4,Bacau,Targu-Ocna
4,Bacau,Targu-Trotus
4,Bacau,Tarhausi
4,Bacau,Tarnita
4,Bacau,Tatarasti
4,Bacau,Taula
4,Bacau,Tavadaresti
4,Bacau,Teius
4,Bacau,Temelia
4,Bacau,Tepoaia
4,Bacau,Tescani
4,Bacau,Tiganesti
4,Bacau,Tisa
4,Bacau,Tisa-Silvestri
4,Bacau,Tochilea
4,Bacau,Tomozia
4,Bacau,Traian
4,Bacau,Trebes
4,Bacau,Turluianu
4,Bacau,Tuta
4,Bacau,Ungureni
4,Bacau,Ungureni-Tatarasti
4,Bacau,Urechesti
4,Bacau,Ursoaia
4,Bacau,Valcele-Corbasca
4,Bacau,Valcele-Targu-Ocna
4,Bacau,Valea-Arinilor
4,Bacau,Valea-Botului
4,Bacau,Valea-Budului
4,Bacau,Valea-Caselor
4,Bacau,Valea-Fanatului
4,Bacau,Valea-Hogei
4,Bacau,Valea-lui-Ion
4,Bacau,Valea-Lupului
4,Bacau,Valea-Mare-Rosiori
4,Bacau,Valea-Marului
4,Bacau,Valea-Merilor
4,Bacau,Valea-Mica-Cleja
4,Bacau,Valea-Mica-Rosiori
4,Bacau,Valea-Mosneagului
4,Bacau,Valea-Nacului
4,Bacau,Valea-Salciei
4,Bacau,Valea-Seaca
4,Bacau,Valea-Sosii
4,Bacau,Valeni-Parincea
4,Bacau,Valeni-Secuieni
4,Bacau,Valeni-Stanisesti
4,Bacau,Vermesti
4,Bacau,Versesti
4,Bacau,Viforeni
4,Bacau,Viisoara
4,Bacau,Vladnic
4,Bacau,Vranceni
4,Bacau,Vultureni
4,Bacau,Zapodia-Colonesti
